Game_Date,Sport,League_ID,Game_Status,Home_Team,Away_Team,Home_Score_Final,Away_Score_Final,Game_ID
2023-09-07 00:05:00,Baseball,1,Finished,Texas Rangers,Houston Astros,,,138262
2023-09-07 01:38:00,Baseball,1,Finished,Los Angeles Angels,Baltimore Orioles,,,138266
2023-09-07 22:40:00,Baseball,1,Finished,Miami Marlins,Los Angeles Dodgers,,,143146
2023-09-07 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Seattle Mariners,,,143147
2023-09-07 23:05:00,Baseball,1,Finished,New York Yankees,Detroit Tigers,,,143148
2023-09-07 23:20:00,Baseball,1,Finished,Atlanta Braves,St.Louis Cardinals,,,143149
2023-09-07 23:40:00,Baseball,1,Finished,Chicago Cubs,Arizona Diamondbacks,,,143150
2023-09-08 01:38:00,Baseball,1,Finished,Los Angeles Angels,Cleveland Guardians,,,143951
2023-09-08 18:20:00,Baseball,1,Finished,Chicago Cubs,Arizona Diamondbacks,,,143952
2023-09-08 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Seattle Mariners,,,143953
2023-09-08 22:40:00,Baseball,1,Finished,Cincinnati Reds,St.Louis Cardinals,,,143954
2023-09-08 22:40:00,Baseball,1,Finished,Detroit Tigers,Chicago White Sox,,,143955
2023-09-08 23:05:00,Baseball,1,Finished,New York Yankees,Milwaukee Brewers,,,143956
2023-09-08 23:05:00,Baseball,1,Finished,Philadelphia Phillies,Miami Marlins,,,143957
2023-09-08 23:05:00,Baseball,1,Finished,Washington Nationals,Los Angeles Dodgers,,,143958
2023-09-08 23:07:00,Baseball,1,Finished,Toronto Blue Jays,Kansas City Royals,,,143959
2023-09-08 23:10:00,Baseball,1,Finished,Boston Red Sox,Baltimore Orioles,,,143960
2023-09-08 23:20:00,Baseball,1,Finished,Atlanta Braves,Pittsburgh Pirates,,,143961
2023-09-09 00:05:00,Baseball,1,Finished,Texas Rangers,Oakland Athletics,,,144533
2023-09-09 00:10:00,Baseball,1,Finished,Houston Astros,San Diego Padres,,,144534
2023-09-09 00:10:00,Baseball,1,Finished,Minnesota Twins,New York Mets,,,144535
2023-09-09 01:38:00,Baseball,1,Finished,Los Angeles Angels,Cleveland Guardians,,,144536
2023-09-09 02:15:00,Baseball,1,Finished,San Francisco Giants,Colorado Rockies,,,144537
2023-09-09 18:10:00,Baseball,1,Finished,New York Yankees,Milwaukee Brewers,,,144538
2023-09-09 18:15:00,Baseball,1,Finished,Minnesota Twins,New York Mets,,,144539
2023-09-09 18:20:00,Baseball,1,Finished,Chicago Cubs,Arizona Diamondbacks,,,144540
2023-09-09 19:07:00,Baseball,1,Finished,Toronto Blue Jays,Kansas City Royals,,,144541
2023-09-09 20:05:00,Baseball,1,Finished,Tampa Bay Rays,Seattle Mariners,,,144542
2023-09-09 20:05:00,Baseball,1,Finished,Washington Nationals,Los Angeles Dodgers,,,144543
2023-09-09 20:10:00,Baseball,1,Finished,Boston Red Sox,Baltimore Orioles,,,144544
2023-09-09 22:05:00,Baseball,1,Finished,Philadelphia Phillies,Miami Marlins,,,144545
2023-09-09 22:10:00,Baseball,1,Finished,Detroit Tigers,Chicago White Sox,,,144546
2023-09-09 22:40:00,Baseball,1,Finished,Cincinnati Reds,St.Louis Cardinals,,,144547
2023-09-09 23:05:00,Baseball,1,Finished,Texas Rangers,Oakland Athletics,,,144548
2023-09-09 23:10:00,Baseball,1,Finished,Houston Astros,San Diego Padres,,,144549
2023-09-09 23:20:00,Baseball,1,Finished,Atlanta Braves,Pittsburgh Pirates,,,144550
2023-09-10 01:05:00,Baseball,1,Finished,San Francisco Giants,Colorado Rockies,,,144634
2023-09-10 01:07:00,Baseball,1,Finished,Los Angeles Angels,Cleveland Guardians,,,144635
2023-09-10 17:05:00,Baseball,1,Finished,Philadelphia Phillies,Miami Marlins,,,144636
2023-09-10 17:10:00,Baseball,1,Finished,Detroit Tigers,Chicago White Sox,,,144637
2023-09-10 17:10:00,Baseball,1,Finished,Tampa Bay Rays,Seattle Mariners,,,144638
2023-09-10 17:35:00,Baseball,1,Finished,Atlanta Braves,Pittsburgh Pirates,,,144639
2023-09-10 17:35:00,Baseball,1,Finished,Washington Nationals,Los Angeles Dodgers,,,144640
2023-09-10 17:35:00,Baseball,1,Finished,New York Yankees,Milwaukee Brewers,,,144641
2023-09-10 17:35:00,Baseball,1,Finished,Boston Red Sox,Baltimore Orioles,,,144642
2023-09-10 17:37:00,Baseball,1,Finished,Toronto Blue Jays,Kansas City Royals,,,144643
2023-09-10 17:40:00,Baseball,1,Finished,Cincinnati Reds,St.Louis Cardinals,,,144644
2023-09-10 18:10:00,Baseball,1,Finished,Houston Astros,San Diego Padres,,,144645
2023-09-10 18:10:00,Baseball,1,Finished,Minnesota Twins,New York Mets,,,144646
2023-09-10 18:20:00,Baseball,1,Finished,Chicago Cubs,Arizona Diamondbacks,,,144647
2023-09-10 18:35:00,Baseball,1,Finished,Texas Rangers,Oakland Athletics,,,144648
2023-09-10 20:07:00,Baseball,1,Finished,Los Angeles Angels,Cleveland Guardians,,,144650
2023-09-11 00:10:00,Baseball,1,Finished,San Francisco Giants,Colorado Rockies,,,144649
2023-09-11 17:05:00,Baseball,1,Finished,Philadelphia Phillies,Atlanta Braves,,,137299
2023-09-11 22:35:00,Baseball,1,Finished,Baltimore Orioles,St.Louis Cardinals,,,144654
2023-09-11 22:35:00,Baseball,1,Finished,Pittsburgh Pirates,Washington Nationals,,,144655
2023-09-11 22:40:00,Baseball,1,Finished,Philadelphia Phillies,Atlanta Braves,,,145511
2023-09-11 23:07:00,Baseball,1,Finished,Toronto Blue Jays,Texas Rangers,,,144656
2023-09-11 23:10:00,Baseball,1,Finished,New York Mets,Arizona Diamondbacks,,,144658
2023-09-11 23:40:00,Baseball,1,Finished,Milwaukee Brewers,Miami Marlins,,,144660
2023-09-11 23:40:00,Baseball,1,Finished,Minnesota Twins,Tampa Bay Rays,,,144661
2023-09-12 00:10:00,Baseball,1,Finished,Houston Astros,Oakland Athletics,,,145340
2023-09-12 00:40:00,Baseball,1,Finished,Colorado Rockies,Chicago Cubs,,,145341
2023-09-12 01:40:00,Baseball,1,Finished,Seattle Mariners,Los Angeles Angels,,,145342
2023-09-12 01:45:00,Baseball,1,Finished,San Francisco Giants,Cleveland Guardians,,,145343
2023-09-12 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,San Diego Padres,,,145344
2023-09-12 17:35:00,Baseball,1,Finished,Boston Red Sox,New York Yankees,,,144657
2023-09-12 20:40:00,Baseball,1,Finished,Chicago White Sox,Kansas City Royals,,,145352
2023-09-12 22:35:00,Baseball,1,Finished,Baltimore Orioles,St.Louis Cardinals,,,145345
2023-09-12 22:35:00,Baseball,1,Finished,Pittsburgh Pirates,Washington Nationals,,,145346
2023-09-12 22:40:00,Baseball,1,Finished,Detroit Tigers,Cincinnati Reds,,,145347
2023-09-12 22:40:00,Baseball,1,Finished,Philadelphia Phillies,Atlanta Braves,,,145348
2023-09-12 23:07:00,Baseball,1,Finished,Toronto Blue Jays,Texas Rangers,,,145349
2023-09-12 23:10:00,Baseball,1,Finished,Boston Red Sox,New York Yankees,,,145350
2023-09-12 23:10:00,Baseball,1,Finished,New York Mets,Arizona Diamondbacks,,,145351
2023-09-12 23:40:00,Baseball,1,Finished,Chicago White Sox,Kansas City Royals,,,144659
2023-09-12 23:40:00,Baseball,1,Finished,Milwaukee Brewers,Miami Marlins,,,145353
2023-09-12 23:40:00,Baseball,1,Finished,Minnesota Twins,Tampa Bay Rays,,,145354
2023-09-13 00:10:00,Baseball,1,Finished,Houston Astros,Oakland Athletics,,,145488
2023-09-13 00:40:00,Baseball,1,Finished,Colorado Rockies,Chicago Cubs,,,145489
2023-09-13 01:40:00,Baseball,1,Finished,Seattle Mariners,Los Angeles Angels,,,145490
2023-09-13 01:45:00,Baseball,1,Finished,San Francisco Giants,Cleveland Guardians,,,145491
2023-09-13 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,San Diego Padres,,,145492
2023-09-13 17:10:00,Baseball,1,Finished,Minnesota Twins,Tampa Bay Rays,,,145493
2023-09-13 19:10:00,Baseball,1,Finished,Colorado Rockies,Chicago Cubs,,,145494
2023-09-13 19:45:00,Baseball,1,Finished,San Francisco Giants,Cleveland Guardians,,,145495
2023-09-13 20:10:00,Baseball,1,Finished,Seattle Mariners,Los Angeles Angels,,,145496
2023-09-13 22:35:00,Baseball,1,Finished,Baltimore Orioles,St.Louis Cardinals,,,145497
2023-09-13 22:35:00,Baseball,1,Finished,Pittsburgh Pirates,Washington Nationals,,,145498
2023-09-13 22:40:00,Baseball,1,Finished,Detroit Tigers,Cincinnati Reds,,,145499
2023-09-13 22:40:00,Baseball,1,Finished,Philadelphia Phillies,Atlanta Braves,,,145500
2023-09-13 23:07:00,Baseball,1,Finished,Toronto Blue Jays,Texas Rangers,,,145501
2023-09-13 23:10:00,Baseball,1,Finished,New York Mets,Arizona Diamondbacks,,,145502
2023-09-13 23:10:00,Baseball,1,Finished,Houston Astros,Oakland Athletics,,,145503
2023-09-13 23:40:00,Baseball,1,Finished,Chicago White Sox,Kansas City Royals,,,145505
2023-09-13 23:40:00,Baseball,1,Finished,Milwaukee Brewers,Miami Marlins,,,145506
2023-09-14 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,San Diego Padres,,,145507
2023-09-14 16:35:00,Baseball,1,Finished,Pittsburgh Pirates,Washington Nationals,,,145508
2023-09-14 17:10:00,Baseball,1,Finished,Detroit Tigers,Cincinnati Reds,,,145509
2023-09-14 17:35:00,Baseball,1,Finished,Boston Red Sox,New York Yankees,,,145504
2023-09-14 18:10:00,Baseball,1,Finished,Milwaukee Brewers,Miami Marlins,,,145510
2023-09-14 20:10:00,Baseball,1,Finished,New York Mets,Arizona Diamondbacks,,,145512
2023-09-14 23:07:00,Baseball,1,Finished,Toronto Blue Jays,Texas Rangers,,,145514
2023-09-14 23:15:00,Baseball,1,Finished,Baltimore Orioles,Tampa Bay Rays,,,145513
2023-09-14 23:15:00,Baseball,1,Finished,Boston Red Sox,New York Yankees,,,145516
2023-09-14 23:40:00,Baseball,1,Finished,Chicago White Sox,Minnesota Twins,,,145515
2023-09-15 22:35:00,Baseball,1,Finished,Pittsburgh Pirates,New York Yankees,,,145518
2023-09-15 22:40:00,Baseball,1,Finished,Miami Marlins,Atlanta Braves,,,145519
2023-09-15 23:05:00,Baseball,1,Finished,Baltimore Orioles,Tampa Bay Rays,,,145520
2023-09-15 23:07:00,Baseball,1,Finished,Toronto Blue Jays,Boston Red Sox,,,145521
2023-09-15 23:10:00,Baseball,1,Finished,New York Mets,Cincinnati Reds,,,145522
2023-09-15 23:10:00,Baseball,1,Finished,Cleveland Guardians,Texas Rangers,,,145523
2023-09-15 23:40:00,Baseball,1,Finished,Chicago White Sox,Minnesota Twins,,,145524
2023-09-16 00:10:00,Baseball,1,Finished,Kansas City Royals,Houston Astros,,,145525
2023-09-16 00:10:00,Baseball,1,Finished,Milwaukee Brewers,Washington Nationals,,,145526
2023-09-16 00:15:00,Baseball,1,Finished,St.Louis Cardinals,Philadelphia Phillies,,,145527
2023-09-16 00:40:00,Baseball,1,Finished,Colorado Rockies,San Francisco Giants,,,145528
2023-09-16 01:38:00,Baseball,1,Finished,Los Angeles Angels,Detroit Tigers,,,145529
2023-09-16 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,Chicago Cubs,,,145530
2023-09-16 01:40:00,Baseball,1,Finished,Oakland Athletics,San Diego Padres,,,145531
2023-09-16 02:10:00,Baseball,1,Finished,Seattle Mariners,Los Angeles Dodgers,,,145532
2023-09-16 18:10:00,Baseball,1,Finished,Colorado Rockies,San Francisco Giants,,,145517
2023-09-16 19:07:00,Baseball,1,Finished,Toronto Blue Jays,Boston Red Sox,,,145533
2023-09-16 20:07:00,Baseball,1,Finished,Oakland Athletics,San Diego Padres,,,145534
2023-09-16 20:10:00,Baseball,1,Finished,Miami Marlins,Atlanta Braves,,,145535
2023-09-16 22:10:00,Baseball,1,Finished,Cleveland Guardians,Texas Rangers,,,145536
2023-09-16 22:35:00,Baseball,1,Finished,Pittsburgh Pirates,New York Yankees,,,145537
2023-09-16 23:05:00,Baseball,1,Finished,Baltimore Orioles,Tampa Bay Rays,,,145538
2023-09-16 23:10:00,Baseball,1,Finished,Chicago White Sox,Minnesota Twins,,,145539
2023-09-16 23:10:00,Baseball,1,Finished,Kansas City Royals,Houston Astros,,,145540
2023-09-16 23:10:00,Baseball,1,Finished,Milwaukee Brewers,Washington Nationals,,,145541
2023-09-16 23:10:00,Baseball,1,Finished,New York Mets,Cincinnati Reds,,,145542
2023-09-16 23:15:00,Baseball,1,Finished,St.Louis Cardinals,Philadelphia Phillies,,,145543
2023-09-17 00:10:00,Baseball,1,Finished,Arizona Diamondbacks,Chicago Cubs,,,145790
2023-09-17 00:10:00,Baseball,1,Finished,Colorado Rockies,San Francisco Giants,,,145791
2023-09-17 01:07:00,Baseball,1,Finished,Los Angeles Angels,Detroit Tigers,,,145792
2023-09-17 01:40:00,Baseball,1,Finished,Seattle Mariners,Los Angeles Dodgers,,,145793
2023-09-17 17:35:00,Baseball,1,Finished,Baltimore Orioles,Tampa Bay Rays,,,145794
2023-09-17 17:35:00,Baseball,1,Finished,Pittsburgh Pirates,New York Yankees,,,145795
2023-09-17 17:37:00,Baseball,1,Finished,Toronto Blue Jays,Boston Red Sox,,,145796
2023-09-17 17:40:00,Baseball,1,Finished,New York Mets,Cincinnati Reds,,,145797
2023-09-17 17:40:00,Baseball,1,Finished,Miami Marlins,Atlanta Braves,,,145798
2023-09-17 17:40:00,Baseball,1,Finished,Cleveland Guardians,Texas Rangers,,,145799
2023-09-17 18:10:00,Baseball,1,Finished,Chicago White Sox,Minnesota Twins,,,145800
2023-09-17 18:10:00,Baseball,1,Finished,Kansas City Royals,Houston Astros,,,145801
2023-09-17 18:10:00,Baseball,1,Finished,Milwaukee Brewers,Washington Nationals,,,145802
2023-09-17 18:15:00,Baseball,1,Finished,St.Louis Cardinals,Philadelphia Phillies,,,145803
2023-09-17 19:10:00,Baseball,1,Finished,Colorado Rockies,San Francisco Giants,,,145804
2023-09-17 20:07:00,Baseball,1,Finished,Los Angeles Angels,Detroit Tigers,,,145805
2023-09-17 20:07:00,Baseball,1,Finished,Oakland Athletics,San Diego Padres,,,145806
2023-09-17 20:10:00,Baseball,1,Finished,Seattle Mariners,Los Angeles Dodgers,,,145808
2023-09-17 23:10:00,Baseball,1,Finished,Arizona Diamondbacks,Chicago Cubs,,,145807
2023-09-18 18:10:00,Baseball,1,Finished,Kansas City Royals,Cleveland Guardians,,,146245
2023-09-18 22:40:00,Baseball,1,Finished,Cincinnati Reds,Minnesota Twins,,,146246
2023-09-18 22:40:00,Baseball,1,Finished,Miami Marlins,New York Mets,,,146247
2023-09-18 23:05:00,Baseball,1,Finished,Washington Nationals,Chicago White Sox,,,146248
2023-09-18 23:20:00,Baseball,1,Finished,Atlanta Braves,Philadelphia Phillies,,,146249
2023-09-18 23:45:00,Baseball,1,Finished,St.Louis Cardinals,Milwaukee Brewers,,,146250
2023-09-19 00:05:00,Baseball,1,Finished,Texas Rangers,Boston Red Sox,,,146251
2023-09-19 00:10:00,Baseball,1,Finished,Houston Astros,Baltimore Orioles,,,146252
2023-09-19 01:40:00,Baseball,1,Finished,Oakland Athletics,Seattle Mariners,,,146253
2023-09-19 01:40:00,Baseball,1,Finished,San Diego Padres,Colorado Rockies,,,146254
2023-09-19 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Detroit Tigers,,,146255
2023-09-19 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Los Angeles Angels,,,146256
2023-09-19 22:40:00,Baseball,1,Finished,Cincinnati Reds,Minnesota Twins,,,146257
2023-09-19 22:40:00,Baseball,1,Finished,Miami Marlins,New York Mets,,,146258
2023-09-19 23:05:00,Baseball,1,Finished,New York Yankees,Toronto Blue Jays,,,146259
2023-09-19 23:05:00,Baseball,1,Finished,Washington Nationals,Chicago White Sox,,,146260
2023-09-19 23:20:00,Baseball,1,Finished,Atlanta Braves,Philadelphia Phillies,,,146261
2023-09-19 23:40:00,Baseball,1,Finished,Chicago Cubs,Pittsburgh Pirates,,,146262
2023-09-19 23:40:00,Baseball,1,Finished,Kansas City Royals,Cleveland Guardians,,,146263
2023-09-19 23:45:00,Baseball,1,Finished,St.Louis Cardinals,Milwaukee Brewers,,,146264
2023-09-20 00:05:00,Baseball,1,Finished,Texas Rangers,Boston Red Sox,,,147651
2023-09-20 00:10:00,Baseball,1,Finished,Houston Astros,Baltimore Orioles,,,147652
2023-09-20 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,San Francisco Giants,,,147653
2023-09-20 01:40:00,Baseball,1,Finished,Oakland Athletics,Seattle Mariners,,,147654
2023-09-20 01:40:00,Baseball,1,Finished,San Diego Padres,Colorado Rockies,,,147655
2023-09-20 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Detroit Tigers,,,147656
2023-09-20 16:20:00,Baseball,1,Finished,Atlanta Braves,Philadelphia Phillies,,,147657
2023-09-20 16:35:00,Baseball,1,Finished,Cincinnati Reds,Minnesota Twins,,,147658
2023-09-20 17:05:00,Baseball,1,Finished,Washington Nationals,Chicago White Sox,,,147659
2023-09-20 18:05:00,Baseball,1,Finished,Texas Rangers,Boston Red Sox,,,147660
2023-09-20 18:10:00,Baseball,1,Finished,Kansas City Royals,Cleveland Guardians,,,147661
2023-09-20 18:10:00,Baseball,1,Finished,Houston Astros,Baltimore Orioles,,,147662
2023-09-20 19:37:00,Baseball,1,Finished,Oakland Athletics,Seattle Mariners,,,147663
2023-09-20 19:40:00,Baseball,1,Finished,Arizona Diamondbacks,San Francisco Giants,,,147664
2023-09-20 20:10:00,Baseball,1,Finished,San Diego Padres,Colorado Rockies,,,147665
2023-09-20 22:40:00,Baseball,1,Finished,Miami Marlins,New York Mets,,,147666
2023-09-20 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Los Angeles Angels,,,147667
2023-09-20 23:05:00,Baseball,1,Finished,New York Yankees,Toronto Blue Jays,,,147668
2023-09-20 23:40:00,Baseball,1,Finished,Chicago Cubs,Pittsburgh Pirates,,,147669
2023-09-20 23:45:00,Baseball,1,Finished,St.Louis Cardinals,Milwaukee Brewers,,,147670
2023-09-21 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Detroit Tigers,,,147715
2023-09-21 17:10:00,Baseball,1,Finished,Tampa Bay Rays,Los Angeles Angels,,,147716
2023-09-21 17:15:00,Baseball,1,Finished,St.Louis Cardinals,Milwaukee Brewers,,,147717
2023-09-21 23:05:00,Baseball,1,Finished,New York Yankees,Toronto Blue Jays,,,147718
2023-09-21 23:05:00,Baseball,1,Finished,Washington Nationals,Atlanta Braves,,,147720
2023-09-21 23:15:00,Baseball,1,Finished,Philadelphia Phillies,New York Mets,,,147719
2023-09-21 23:15:00,Baseball,1,Finished,Cleveland Guardians,Baltimore Orioles,,,147721
2023-09-21 23:40:00,Baseball,1,Finished,Chicago Cubs,Pittsburgh Pirates,,,147722
2023-09-22 01:40:00,Baseball,1,Finished,Oakland Athletics,Detroit Tigers,,,147723
2023-09-22 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,San Francisco Giants,,,147724
2023-09-22 18:20:00,Baseball,1,Finished,Chicago Cubs,Colorado Rockies,,,147725
2023-09-22 22:40:00,Baseball,1,Finished,Cincinnati Reds,Pittsburgh Pirates,,,147726
2023-09-22 22:40:00,Baseball,1,Finished,Miami Marlins,Milwaukee Brewers,,,147727
2023-09-22 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Toronto Blue Jays,,,147728
2023-09-22 23:05:00,Baseball,1,Finished,New York Yankees,Arizona Diamondbacks,,,147729
2023-09-22 23:05:00,Baseball,1,Finished,Philadelphia Phillies,New York Mets,,,147730
2023-09-22 23:05:00,Baseball,1,Finished,Washington Nationals,Atlanta Braves,,,147731
2023-09-22 23:10:00,Baseball,1,Finished,Boston Red Sox,Chicago White Sox,,,147732
2023-09-22 23:10:00,Baseball,1,Finished,Cleveland Guardians,Baltimore Orioles,,,147733
2023-09-23 00:05:00,Baseball,1,Finished,Texas Rangers,Seattle Mariners,,,147734
2023-09-23 00:10:00,Baseball,1,Finished,Houston Astros,Kansas City Royals,,,147735
2023-09-23 00:10:00,Baseball,1,Finished,Minnesota Twins,Los Angeles Angels,,,147736
2023-09-23 01:40:00,Baseball,1,Finished,Oakland Athletics,Detroit Tigers,,,147737
2023-09-23 01:40:00,Baseball,1,Finished,San Diego Padres,St.Louis Cardinals,,,147738
2023-09-23 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,San Francisco Giants,,,147739
2023-09-23 18:10:00,Baseball,1,Finished,Minnesota Twins,Los Angeles Angels,,,147742
2023-09-23 18:20:00,Baseball,1,Finished,Chicago Cubs,Colorado Rockies,,,147743
2023-09-23 20:05:00,Baseball,1,Finished,Philadelphia Phillies,New York Mets,,,147744
2023-09-23 20:07:00,Baseball,1,Finished,Oakland Athletics,Detroit Tigers,,,147745
2023-09-23 20:10:00,Baseball,1,Finished,Boston Red Sox,Chicago White Sox,,,147746
2023-09-23 20:10:00,Baseball,1,Finished,Miami Marlins,Milwaukee Brewers,,,147747
2023-09-23 20:10:00,Baseball,1,Finished,Tampa Bay Rays,Toronto Blue Jays,,,147748
2023-09-23 22:10:00,Baseball,1,Finished,Cleveland Guardians,Baltimore Orioles,,,147749
2023-09-23 22:40:00,Baseball,1,Finished,Cincinnati Reds,Pittsburgh Pirates,,,147750
2023-09-23 23:05:00,Baseball,1,Finished,Texas Rangers,Seattle Mariners,,,147751
2023-09-23 23:10:00,Baseball,1,Finished,Houston Astros,Kansas City Royals,,,147752
2023-09-24 00:40:00,Baseball,1,Finished,San Diego Padres,St.Louis Cardinals,,,147862
2023-09-24 01:10:00,Baseball,1,Finished,Los Angeles Dodgers,San Francisco Giants,,,147863
2023-09-24 17:10:00,Baseball,1,Finished,Tampa Bay Rays,Toronto Blue Jays,,,147865
2023-09-24 17:35:00,Baseball,1,Finished,Washington Nationals,Atlanta Braves,,,147866
2023-09-24 17:35:00,Baseball,1,Finished,Boston Red Sox,Chicago White Sox,,,147867
2023-09-24 17:35:00,Baseball,1,Finished,New York Yankees,Arizona Diamondbacks,,,147868
2023-09-24 17:40:00,Baseball,1,Finished,Cincinnati Reds,Pittsburgh Pirates,,,147869
2023-09-24 17:40:00,Baseball,1,Finished,Cleveland Guardians,Baltimore Orioles,,,147870
2023-09-24 17:40:00,Baseball,1,Finished,Miami Marlins,Milwaukee Brewers,,,147871
2023-09-24 18:10:00,Baseball,1,Finished,Houston Astros,Kansas City Royals,,,147872
2023-09-24 18:10:00,Baseball,1,Finished,Minnesota Twins,Los Angeles Angels,,,147873
2023-09-24 18:20:00,Baseball,1,Finished,Chicago Cubs,Colorado Rockies,,,147874
2023-09-24 18:35:00,Baseball,1,Finished,Texas Rangers,Seattle Mariners,,,147875
